shipment_id,origin,destination,carrier,shipment_date,expected_delivery,actual_delivery,status,priority,delay_hours,reason,shipment_mode,cargo_type,weight_kg,distance_km,weather_condition,customs_status,port_congestion,carrier_performance_score,customer_impact,exception_type
SHP-2256,Delhi,Tokyo,Maersk,2026-03-02,2026-03-11,2026-03-12,Delayed,Normal,37,Mechanical issue,Road,Electronics,3339.71,3090,Extreme Heat,Cleared,Medium,94.4,High,DELIVERY_DELAY
SHP-2257,Delhi,Dubai,FedEx,2026-07-30,2026-08-07,2026-08-07,Delayed,Normal,14,Weather disruption,Air,Automotive,866.38,9247,Fog,Cleared,Medium,69.6,Medium,WEATHER_DISRUPTION
SHP-2258,Ahmedabad,Paris,BlueDart,2026-04-20,2026-04-30,2026-04-30,Delivered,High,0,On schedule,Sea,Chemicals,1222.72,2183,Clear,Cleared,Low,91.5,None,NONE
SHP-2259,Bengaluru,Amsterdam,Carrier-X,2026-01-08,2026-01-11,2026-01-11,Delayed,Normal,16,Weather disruption,Road,Automotive,2273.33,11770,Extreme Heat,Under Review,Medium,57.6,Low,MINOR_DELAY
SHP-2260,Ahmedabad,Frankfurt,BlueDart,2026-07-22,2026-07-26,2026-07-27,Delayed,Low,36,Customs clearance,Sea,Chemicals,1127.3,6022,Rain,Pending,Low,69.1,Medium,CUSTOMS_DELAY
SHP-2261,Bengaluru,Singapore,BlueDart,2026-07-18,2026-07-22,2026-07-23,Exception,Normal,37,Missorted shipment,Road,Electronics,3665.12,8866,Fog,Under Review,Medium,83.0,High,MISROUTED_SHIPMENT
SHP-2262,Bengaluru,Singapore,UPS,2026-05-26,2026-05-28,2026-05-28,Delivered,Normal,0,On schedule,Sea,Textiles,2792.06,9053,Clear,Cleared,Low,88.2,None,NONE
SHP-2263,Hyderabad,Frankfurt,BlueDart,2026-05-20,2026-05-25,2026-05-26,Delayed,High,28,Port congestion,Road,Chemicals,3314.94,9184,Clear,Under Review,High,73.6,Medium,PORT_CONGESTION
SHP-2264,Hyderabad,Amsterdam,Maersk,2026-06-05,2026-06-14,2026-06-17,Delayed,Normal,89,Documentation issue,Sea,Textiles,3134.07,8615,Storm,Cleared,High,74.7,Medium,DELIVERY_DELAY
SHP-2265,Mumbai,Sydney,DHL,2026-03-02,2026-03-10,2026-03-10,Delivered,High,0,On schedule,Road,Pharmaceuticals,2393.23,9135,Clear,Cleared,Low,88.1,None,NONE
SHP-2266,Bengaluru,Dubai,UPS,2026-04-08,2026-04-18,2026-04-19,Exception,High,32,Damaged cargo,Rail,Textiles,2467.43,9179,Extreme Heat,Cleared,Medium,61.4,High,DAMAGED_CARGO
SHP-2267,Pune,Amsterdam,BlueDart,2026-08-02,2026-08-07,2026-08-07,Delivered,Normal,0,On schedule,Sea,Chemicals,2474.6,12584,Clear,Cleared,Low,56.6,None,NONE
SHP-2268,Kolkata,Amsterdam,DHL,2026-02-17,2026-02-19,2026-02-20,Delayed,High,35,Customs clearance,Rail,Machinery,3321.21,14517,Storm,Pending,High,70.5,Medium,CUSTOMS_DELAY
SHP-2269,Pune,Tokyo,Carrier-X,2026-04-27,2026-04-30,2026-04-30,Delivered,Normal,0,On schedule,Road,Machinery,847.92,9176,Clear,Cleared,Low,62.6,None,NONE
SHP-2270,Kolkata,Toronto,Maersk,2026-05-15,2026-05-19,2026-05-19,Delayed,Normal,8,Carrier delay,Road,Pharmaceuticals,3420.79,12413,Rain,Under Review,Low,79.8,Medium,MINOR_DELAY
SHP-2271,Hyderabad,Tokyo,FedEx,2026-05-27,2026-05-31,2026-05-31,Delivered,Critical,0,On schedule,Sea,Food,1311.03,11514,Clear,Cleared,Low,84.3,None,NONE
SHP-2272,Kolkata,London,UPS,2026-05-04,2026-05-09,2026-05-11,Delayed,Normal,61,Port congestion,Road,Machinery,4342.99,3941,Extreme Heat,Cleared,High,69.8,Medium,PORT_CONGESTION
SHP-2273,Kolkata,Singapore,FedEx,2026-07-01,2026-07-10,2026-07-10,Delivered,Normal,0,On schedule,Air,Food,2599.49,6628,Clear,Cleared,Low,95.8,None,NONE
SHP-2274,Kolkata,Dubai,UPS,2026-05-05,2026-05-11,2026-05-11,Delivered,High,0,On schedule,Road,Chemicals,1128.79,3481,Clear,Cleared,Low,68.2,None,NONE
SHP-2275,Delhi,Amsterdam,UPS,2026-01-29,2026-01-31,2026-01-31,Delayed,High,7,Carrier delay,Air,Chemicals,439.19,6267,Storm,Under Review,Low,64.0,Low,MINOR_DELAY
SHP-2276,Hyderabad,Singapore,Maersk,2026-01-28,2026-01-31,2026-01-31,Delivered,Normal,0,On schedule,Road,Automotive,1090.81,3142,Clear,Cleared,Low,70.7,None,NONE
SHP-2277,Chennai,Tokyo,BlueDart,2026-07-24,2026-07-27,2026-07-27,Delayed,Normal,10,Weather disruption,Air,Pharmaceuticals,1424.56,12911,Storm,Cleared,Medium,89.1,Medium,WEATHER_DISRUPTION
SHP-2278,Mumbai,Toronto,FedEx,2026-06-07,2026-06-11,2026-06-15,Exception,Normal,113,Missorted shipment,Rail,Automotive,3791.25,410,Fog,Under Review,Low,66.7,High,MISROUTED_SHIPMENT
SHP-2279,Bengaluru,Frankfurt,UPS,2026-02-11,2026-02-18,2026-02-21,Delayed,High,83,Port congestion,Road,Automotive,4321.53,9861,Clear,Under Review,High,76.8,High,PORT_CONGESTION
SHP-2280,Ahmedabad,Amsterdam,BlueDart,2026-08-09,2026-08-16,2026-08-16,Delivered,Normal,0,On schedule,Road,Textiles,2555.94,12437,Clear,Cleared,Low,93.4,None,NONE
SHP-2281,Hyderabad,Amsterdam,Carrier-X,2026-05-31,2026-06-07,2026-06-07,Delivered,Normal,0,On schedule,Road,Machinery,3940.16,14088,Clear,Cleared,Low,81.4,None,NONE
SHP-2282,Bengaluru,Amsterdam,FedEx,2026-01-31,2026-02-02,2026-02-03,Delayed,Critical,39,Customs clearance,Road,Food,4413.63,1002,Rain,Pending,Low,61.7,High,CUSTOMS_DELAY
SHP-2283,Hyderabad,Toronto,Carrier-X,2026-06-15,2026-06-20,2026-06-20,Delivered,High,0,On schedule,Sea,Food,664.33,14674,Clear,Cleared,Low,90.5,None,NONE
SHP-2284,Delhi,Toronto,Maersk,2026-01-02,2026-01-12,2026-01-12,Delivered,Normal,0,On schedule,Air,Pharmaceuticals,1028.42,10671,Clear,Cleared,Low,73.3,None,NONE
SHP-2285,Bengaluru,Singapore,Maersk,2026-08-06,2026-08-14,2026-08-14,Delayed,Normal,14,Weather disruption,Road,Textiles,2250.53,10741,Rain,Cleared,Medium,88.9,Medium,MINOR_DELAY
SHP-2286,Hyderabad,Tokyo,FedEx,2026-04-04,2026-04-09,2026-04-13,Exception,High,114,Missorted shipment,Air,Pharmaceuticals,4749.02,1440,Storm,Cleared,Medium,77.6,High,MISROUTED_SHIPMENT
SHP-2287,Bengaluru,Amsterdam,DHL,2026-08-03,2026-08-07,2026-08-07,Delivered,Low,0,On schedule,Sea,Pharmaceuticals,4394.53,10870,Clear,Cleared,Low,55.3,None,NONE
SHP-2288,Hyderabad,Paris,DHL,2026-07-09,2026-07-14,2026-07-14,Delivered,Low,0,On schedule,Air,Automotive,2082.69,8320,Clear,Cleared,Low,61.9,None,NONE
SHP-2289,Ahmedabad,Toronto,DHL,2026-05-01,2026-05-08,2026-05-11,Delayed,Normal,82,Carrier delay,Sea,Chemicals,1309.1,6250,Extreme Heat,Under Review,High,79.2,Medium,DELIVERY_DELAY
SHP-2290,Hyderabad,Sydney,FedEx,2026-08-09,2026-08-13,2026-08-13,Delivered,Normal,0,On schedule,Rail,Pharmaceuticals,3096.87,8671,Clear,Cleared,Low,90.1,None,NONE
SHP-2291,Ahmedabad,Tokyo,Carrier-X,2026-01-27,2026-01-30,2026-01-30,Delayed,Normal,7,Weather disruption,Sea,Machinery,2291.26,3823,Rain,Cleared,Medium,63.5,Medium,MINOR_DELAY
SHP-2292,Chennai,Paris,Carrier-X,2026-01-08,2026-01-13,2026-01-13,Delivered,Normal,0,On schedule,Sea,Chemicals,3707.56,14743,Clear,Cleared,Low,62.4,None,NONE
SHP-2293,Delhi,Tokyo,Maersk,2026-03-19,2026-03-29,2026-03-29,Delayed,Normal,9,Carrier delay,Air,Machinery,1023.9,9408,Fog,Under Review,Low,95.4,Medium,MINOR_DELAY
SHP-2294,Hyderabad,Tokyo,DHL,2026-06-15,2026-06-17,2026-06-20,Delayed,Normal,87,Carrier delay,Rail,Machinery,2859.51,4576,Rain,Under Review,High,92.2,Medium,DELIVERY_DELAY
SHP-2295,Ahmedabad,Paris,Carrier-X,2026-04-25,2026-04-29,2026-04-30,Delayed,Normal,45,Weather disruption,Air,Pharmaceuticals,2206.31,2955,Storm,Cleared,Low,57.4,High,WEATHER_DISRUPTION
SHP-2296,Chennai,Paris,BlueDart,2026-01-29,2026-02-01,2026-02-03,Delayed,Normal,65,Carrier delay,Rail,Machinery,682.23,6268,Clear,Cleared,Medium,72.1,Medium,DELIVERY_DELAY
SHP-2297,Mumbai,Amsterdam,FedEx,2026-01-12,2026-01-19,2026-01-19,Delayed,Normal,21,Weather disruption,Sea,Electronics,3340.07,6155,Rain,Under Review,Medium,62.9,Medium,MINOR_DELAY
SHP-2298,Pune,Dubai,DHL,2026-03-13,2026-03-21,2026-03-21,Delivered,Critical,0,On schedule,Sea,Electronics,3230.58,13647,Clear,Cleared,Low,79.6,None,NONE
SHP-2299,Kolkata,Singapore,BlueDart,2026-08-02,2026-08-06,2026-08-09,Delayed,High,85,Port congestion,Air,Textiles,3898.31,12256,Rain,Cleared,High,95.5,Medium,PORT_CONGESTION
SHP-2300,Kolkata,Dubai,DHL,2026-05-03,2026-05-08,2026-05-09,Delayed,Normal,40,Weather disruption,Road,Pharmaceuticals,4559.16,9746,Fog,Cleared,Low,72.9,Medium,WEATHER_DISRUPTION
SHP-2301,Ahmedabad,Singapore,FedEx,2026-06-05,2026-06-07,2026-06-07,Delivered,Critical,0,On schedule,Rail,Electronics,3170.12,12289,Clear,Cleared,Low,61.5,None,NONE
SHP-2302,Chennai,London,DHL,2026-04-30,2026-05-03,2026-05-03,Delivered,High,0,On schedule,Rail,Automotive,3033.13,12522,Clear,Cleared,Low,84.0,None,NONE
SHP-2303,Delhi,Singapore,BlueDart,2026-02-03,2026-02-05,2026-02-05,Delivered,High,0,On schedule,Rail,Electronics,2237.99,12145,Clear,Cleared,Low,69.7,None,NONE
SHP-2304,Ahmedabad,Frankfurt,FedEx,2026-03-17,2026-03-24,2026-03-24,Delivered,Normal,0,On schedule,Sea,Electronics,1049.93,519,Clear,Cleared,Low,83.4,None,NONE
SHP-2305,Ahmedabad,New York,UPS,2026-07-15,2026-07-18,2026-07-18,Delivered,High,0,On schedule,Air,Pharmaceuticals,1429.41,13240,Clear,Cleared,Low,79.0,None,NONE
SHP-2306,Pune,Amsterdam,FedEx,2026-01-03,2026-01-07,2026-01-07,Delivered,Normal,0,On schedule,Road,Chemicals,759.14,4997,Clear,Cleared,Low,71.1,None,NONE
SHP-2307,Mumbai,Paris,FedEx,2026-07-04,2026-07-11,2026-07-13,Delayed,Normal,63,Customs clearance,Road,Textiles,649.73,11679,Fog,Pending,Low,80.1,Medium,CUSTOMS_DELAY
SHP-2308,Mumbai,Singapore,FedEx,2026-02-06,2026-02-13,2026-02-13,Delivered,Normal,0,On schedule,Rail,Electronics,2752.98,9141,Clear,Cleared,Low,70.8,None,NONE
SHP-2309,Hyderabad,London,FedEx,2026-01-20,2026-01-28,2026-01-28,Delayed,High,13,Customs clearance,Air,Textiles,624.33,10363,Clear,Pending,Medium,62.0,Medium,CUSTOMS_DELAY
SHP-2310,Chennai,Amsterdam,BlueDart,2026-02-12,2026-02-15,2026-02-15,Delivered,Normal,0,On schedule,Road,Electronics,2161.8,14422,Clear,Cleared,Low,80.4,None,NONE
SHP-2311,Pune,Frankfurt,FedEx,2026-03-14,2026-03-18,2026-03-19,Delayed,Normal,25,Port congestion,Sea,Chemicals,4140.56,11514,Storm,Under Review,High,82.2,High,PORT_CONGESTION
SHP-2312,Mumbai,Frankfurt,Carrier-X,2026-03-05,2026-03-12,2026-03-12,Delivered,Low,0,On schedule,Road,Electronics,4540.82,6944,Clear,Cleared,Low,96.1,None,NONE
SHP-2313,Ahmedabad,Toronto,BlueDart,2026-01-17,2026-01-23,2026-01-23,Delayed,Normal,13,Documentation issue,Road,Food,2403.06,2043,Rain,Under Review,Low,60.9,Medium,MINOR_DELAY
SHP-2314,Hyderabad,Sydney,BlueDart,2026-01-12,2026-01-14,2026-01-16,Delayed,Normal,63,Customs clearance,Air,Electronics,4032.42,12369,Rain,Pending,Low,89.1,Medium,CUSTOMS_DELAY
SHP-2315,Chennai,Singapore,BlueDart,2026-07-15,2026-07-23,2026-07-23,Delivered,Critical,0,On schedule,Rail,Textiles,2586.24,9219,Clear,Cleared,Low,55.6,None,NONE
SHP-2316,Delhi,Toronto,BlueDart,2026-06-01,2026-06-11,2026-06-13,Delayed,Low,67,Documentation issue,Air,Pharmaceuticals,221.83,7721,Rain,Under Review,Medium,59.4,Medium,DELIVERY_DELAY
SHP-2317,Mumbai,Sydney,Carrier-X,2026-01-21,2026-01-30,2026-01-31,Delayed,Critical,30,Customs clearance,Sea,Textiles,1508.18,13424,Storm,Pending,High,72.2,High,CUSTOMS_DELAY
SHP-2318,Delhi,Frankfurt,DHL,2026-04-22,2026-04-28,2026-04-28,Delayed,Normal,18,Weather disruption,Air,Food,2485.91,3651,Extreme Heat,Under Review,Medium,60.2,Medium,MINOR_DELAY
SHP-2319,Mumbai,Toronto,FedEx,2026-04-14,2026-04-22,2026-04-25,Delayed,Normal,72,Customs clearance,Sea,Food,2189.68,2739,Extreme Heat,Pending,Medium,58.4,High,CUSTOMS_DELAY
SHP-2320,Delhi,Amsterdam,FedEx,2026-08-07,2026-08-13,2026-08-13,Delivered,Normal,0,On schedule,Sea,Machinery,2020.89,7272,Clear,Cleared,Low,59.3,None,NONE
SHP-2321,Kolkata,Paris,DHL,2026-01-30,2026-02-05,2026-02-05,Delayed,Low,23,Documentation issue,Air,Chemicals,2931.97,9210,Clear,Under Review,Low,88.0,Low,MINOR_DELAY
SHP-2322,Delhi,Paris,Carrier-X,2026-01-01,2026-01-11,2026-01-11,Delayed,Normal,4,Documentation issue,Road,Food,199.11,9960,Fog,Cleared,Medium,67.8,Low,MINOR_DELAY
SHP-2323,Ahmedabad,Tokyo,UPS,2026-02-27,2026-03-08,2026-03-08,Delivered,Normal,0,On schedule,Rail,Machinery,3428.93,13631,Clear,Cleared,Low,72.8,None,NONE
SHP-2324,Hyderabad,Singapore,BlueDart,2026-02-08,2026-02-10,2026-02-10,Delivered,Normal,0,On schedule,Rail,Electronics,2430.26,9655,Clear,Cleared,Low,66.4,None,NONE
SHP-2325,Chennai,London,Maersk,2026-02-23,2026-02-26,2026-03-02,Exception,High,109,Damaged cargo,Rail,Pharmaceuticals,4978.4,7608,Fog,Cleared,Medium,89.7,High,DAMAGED_CARGO
SHP-2326,Delhi,New York,FedEx,2026-06-19,2026-06-21,2026-06-21,Delivered,Normal,0,On schedule,Rail,Chemicals,2582.7,13731,Clear,Cleared,Low,93.9,None,NONE
SHP-2327,Bengaluru,Singapore,DHL,2026-08-04,2026-08-11,2026-08-11,Delayed,Normal,2,Weather disruption,Rail,Electronics,3424.89,12603,Rain,Cleared,Low,81.5,Medium,MINOR_DELAY
SHP-2328,Ahmedabad,London,DHL,2026-01-06,2026-01-14,2026-01-14,Delayed,High,22,Weather disruption,Air,Automotive,4471.88,5282,Fog,Cleared,Low,78.0,Medium,MINOR_DELAY
SHP-2329,Bengaluru,Singapore,BlueDart,2026-05-12,2026-05-21,2026-05-21,Delivered,High,0,On schedule,Road,Food,4862.87,6424,Clear,Cleared,Low,73.8,None,NONE
SHP-2330,Mumbai,Amsterdam,FedEx,2026-01-07,2026-01-16,2026-01-16,Delivered,Normal,0,On schedule,Air,Chemicals,1607.79,11221,Clear,Cleared,Low,59.0,None,NONE
SHP-2331,Bengaluru,Frankfurt,BlueDart,2026-06-02,2026-06-11,2026-06-13,Delayed,Normal,54,Customs clearance,Air,Textiles,3374.96,9973,Fog,Pending,Low,66.6,Medium,CUSTOMS_DELAY
SHP-2332,Bengaluru,Paris,Carrier-X,2026-05-10,2026-05-17,2026-05-20,Delayed,Normal,74,Documentation issue,Rail,Food,1154.39,2231,Clear,Cleared,High,66.1,High,DELIVERY_DELAY
SHP-2333,Delhi,Paris,BlueDart,2026-04-20,2026-04-30,2026-05-01,Delayed,Low,41,Carrier delay,Air,Textiles,2795.36,5760,Storm,Cleared,Medium,86.1,Medium,CARRIER_DELAY
SHP-2334,Kolkata,Singapore,BlueDart,2026-03-16,2026-03-26,2026-03-28,Delayed,Normal,63,Carrier delay,Rail,Pharmaceuticals,1250.79,4638,Extreme Heat,Cleared,Medium,95.2,High,CARRIER_DELAY
SHP-2335,Pune,Dubai,Maersk,2026-03-21,2026-03-25,2026-03-25,Delivered,Normal,0,On schedule,Rail,Food,2808.56,1974,Clear,Cleared,Low,71.6,None,NONE
SHP-2336,Bengaluru,Toronto,UPS,2026-06-11,2026-06-21,2026-06-21,Delayed,Normal,6,Carrier delay,Sea,Chemicals,1147.48,973,Fog,Under Review,Medium,92.9,Low,MINOR_DELAY
SHP-2337,Bengaluru,New York,BlueDart,2026-07-12,2026-07-15,2026-07-15,Delayed,Normal,4,Documentation issue,Rail,Pharmaceuticals,1080.11,13893,Storm,Cleared,Low,59.9,Low,MINOR_DELAY
SHP-2338,Chennai,Toronto,Carrier-X,2026-02-22,2026-02-27,2026-02-27,Delivered,High,0,On schedule,Sea,Chemicals,2380.8,6978,Clear,Cleared,Low,93.5,None,NONE
SHP-2339,Kolkata,London,FedEx,2026-03-24,2026-03-31,2026-03-31,Delivered,Normal,0,On schedule,Air,Textiles,3901.0,11774,Clear,Cleared,Low,55.9,None,NONE
SHP-2340,Bengaluru,Toronto,Maersk,2026-02-07,2026-02-09,2026-02-09,Delayed,Normal,15,Documentation issue,Road,Automotive,3940.61,7122,Storm,Cleared,Medium,72.3,Low,MINOR_DELAY
SHP-2341,Delhi,Sydney,Carrier-X,2026-01-17,2026-01-23,2026-01-23,Delivered,High,0,On schedule,Rail,Machinery,2976.79,9691,Clear,Cleared,Low,87.4,None,NONE
SHP-2342,Mumbai,Amsterdam,UPS,2026-04-13,2026-04-23,2026-04-23,Delayed,Normal,5,Documentation issue,Air,Chemicals,4240.48,2013,Extreme Heat,Under Review,Medium,88.9,Low,MINOR_DELAY
SHP-2343,Kolkata,Paris,FedEx,2026-04-07,2026-04-17,2026-04-17,Delayed,Critical,21,Weather disruption,Rail,Machinery,1912.0,5417,Storm,Under Review,Medium,84.6,Low,MINOR_DELAY
SHP-2344,Delhi,Toronto,Maersk,2026-07-25,2026-07-29,2026-07-29,Delivered,High,0,On schedule,Road,Textiles,3614.68,11433,Clear,Cleared,Low,62.8,None,NONE
SHP-2345,Ahmedabad,Toronto,FedEx,2026-01-12,2026-01-15,2026-01-15,Delivered,Normal,0,On schedule,Rail,Machinery,2118.19,12230,Clear,Cleared,Low,57.7,None,NONE
SHP-2346,Pune,Frankfurt,BlueDart,2026-04-16,2026-04-18,2026-04-18,Delayed,Critical,5,Weather disruption,Road,Pharmaceuticals,1901.12,425,Fog,Under Review,Medium,57.1,Medium,MINOR_DELAY
SHP-2347,Hyderabad,London,Maersk,2026-01-13,2026-01-21,2026-01-21,Delivered,Normal,0,On schedule,Road,Pharmaceuticals,3415.22,4788,Clear,Cleared,Low,88.8,None,NONE
SHP-2348,Pune,Tokyo,BlueDart,2026-03-25,2026-03-27,2026-03-27,Delivered,High,0,On schedule,Rail,Electronics,4102.75,5391,Clear,Cleared,Low,68.5,None,NONE
SHP-2349,Kolkata,Sydney,BlueDart,2026-01-08,2026-01-18,2026-01-19,Delayed,Normal,31,Customs clearance,Road,Food,4028.27,773,Rain,Pending,Low,73.3,High,CUSTOMS_DELAY
SHP-2350,Chennai,Toronto,Maersk,2026-07-20,2026-07-27,2026-07-27,Delayed,Normal,15,Documentation issue,Rail,Automotive,3022.22,5985,Extreme Heat,Cleared,Low,64.8,Medium,MINOR_DELAY
SHP-2351,Mumbai,Dubai,Carrier-X,2026-08-08,2026-08-14,2026-08-14,Delivered,Normal,0,On schedule,Rail,Pharmaceuticals,913.41,12785,Clear,Cleared,Low,89.3,None,NONE
SHP-2352,Pune,Sydney,Carrier-X,2026-04-13,2026-04-16,2026-04-16,Delivered,Normal,0,On schedule,Rail,Textiles,1956.82,1998,Clear,Cleared,Low,58.4,None,NONE
SHP-2353,Hyderabad,Singapore,DHL,2026-05-09,2026-05-19,2026-05-19,Delivered,High,0,On schedule,Road,Chemicals,3200.7,1282,Clear,Cleared,Low,55.3,None,NONE
SHP-2354,Mumbai,Singapore,BlueDart,2026-07-02,2026-07-08,2026-07-08,Delayed,Normal,8,Carrier delay,Rail,Automotive,2236.12,12068,Clear,Under Review,Medium,72.6,Low,MINOR_DELAY
SHP-2355,Hyderabad,London,Carrier-X,2026-02-07,2026-02-16,2026-02-16,Delayed,High,16,Carrier delay,Rail,Electronics,1717.33,7346,Rain,Cleared,Medium,69.9,Medium,CARRIER_DELAY
SHP-2356,Pune,Amsterdam,DHL,2026-03-31,2026-04-10,2026-04-10,Delayed,Critical,13,Documentation issue,Rail,Food,3476.63,4110,Clear,Under Review,Low,76.6,Low,MINOR_DELAY
SHP-2357,Hyderabad,Toronto,Maersk,2026-06-23,2026-06-30,2026-06-30,Delivered,Critical,0,On schedule,Air,Electronics,1433.18,7954,Clear,Cleared,Low,69.6,None,NONE
SHP-2358,Bengaluru,Frankfurt,DHL,2026-02-19,2026-02-27,2026-03-02,Delayed,Normal,81,Mechanical issue,Air,Pharmaceuticals,3823.14,4279,Extreme Heat,Cleared,High,83.6,High,DELIVERY_DELAY
SHP-2359,Bengaluru,Sydney,FedEx,2026-08-02,2026-08-06,2026-08-06,Delivered,Normal,0,On schedule,Air,Pharmaceuticals,4100.04,8078,Clear,Cleared,Low,70.2,None,NONE
SHP-2360,Mumbai,Amsterdam,DHL,2026-07-20,2026-07-22,2026-07-22,Delivered,Normal,0,On schedule,Air,Food,1282.1,12010,Clear,Cleared,Low,82.3,None,NONE
SHP-2361,Mumbai,Tokyo,UPS,2026-07-04,2026-07-10,2026-07-11,Delayed,Normal,25,Weather disruption,Sea,Textiles,68.96,14354,Storm,Cleared,Medium,94.6,Medium,WEATHER_DISRUPTION
SHP-2362,Delhi,Amsterdam,DHL,2026-05-02,2026-05-05,2026-05-05,Delivered,Normal,0,On schedule,Rail,Automotive,4214.38,5958,Clear,Cleared,Low,97.5,None,NONE
SHP-2363,Hyderabad,New York,Maersk,2026-03-09,2026-03-14,2026-03-14,Delayed,Normal,21,Weather disruption,Road,Textiles,2257.18,13149,Extreme Heat,Cleared,Low,78.8,High,WEATHER_DISRUPTION
SHP-2364,Mumbai,Toronto,FedEx,2026-05-18,2026-05-24,2026-05-24,Delivered,Normal,0,On schedule,Air,Pharmaceuticals,4371.93,12347,Clear,Cleared,Low,71.6,None,NONE
SHP-2365,Pune,Paris,UPS,2026-06-26,2026-07-03,2026-07-03,Delivered,Normal,0,On schedule,Sea,Chemicals,2411.39,11819,Clear,Cleared,Low,60.7,None,NONE
SHP-2366,Ahmedabad,Singapore,Maersk,2026-02-05,2026-02-08,2026-02-08,Delivered,Normal,0,On schedule,Rail,Machinery,4310.62,10101,Clear,Cleared,Low,78.2,None,NONE
SHP-2367,Pune,New York,FedEx,2026-02-22,2026-02-25,2026-02-25,Delayed,High,20,Documentation issue,Road,Pharmaceuticals,763.23,2146,Fog,Cleared,Low,97.4,Low,MINOR_DELAY
SHP-2368,Ahmedabad,Dubai,BlueDart,2026-02-23,2026-03-05,2026-03-05,Delivered,Critical,0,On schedule,Sea,Food,4621.53,11960,Clear,Cleared,Low,79.9,None,NONE
SHP-2369,Chennai,London,FedEx,2026-07-28,2026-08-01,2026-08-01,Delivered,Normal,0,On schedule,Air,Electronics,4445.93,566,Clear,Cleared,Low,57.7,None,NONE
SHP-2370,Pune,Sydney,BlueDart,2026-01-12,2026-01-22,2026-01-22,Delivered,High,0,On schedule,Rail,Electronics,4598.56,11387,Clear,Cleared,Low,75.7,None,NONE
SHP-2371,Pune,Singapore,DHL,2026-03-17,2026-03-20,2026-03-20,Delivered,Normal,0,On schedule,Air,Chemicals,1450.93,12170,Clear,Cleared,Low,65.1,None,NONE
SHP-2372,Hyderabad,Toronto,Carrier-X,2026-01-22,2026-02-01,2026-02-03,Delayed,Normal,62,Customs clearance,Sea,Machinery,3211.16,3494,Extreme Heat,Pending,Medium,68.5,High,CUSTOMS_DELAY
SHP-2373,Pune,Paris,Maersk,2026-01-01,2026-01-03,2026-01-03,Delayed,Normal,13,Customs clearance,Air,Electronics,1856.59,13662,Rain,Pending,Medium,67.0,High,CUSTOMS_DELAY
SHP-2374,Kolkata,Paris,BlueDart,2026-01-20,2026-01-28,2026-01-28,Delayed,Normal,15,Carrier delay,Rail,Chemicals,1350.68,1509,Extreme Heat,Cleared,Medium,55.6,High,CARRIER_DELAY
SHP-2375,Pune,Toronto,Maersk,2026-01-24,2026-02-03,2026-02-04,Delayed,High,38,Carrier delay,Air,Machinery,1626.42,6834,Extreme Heat,Cleared,Low,81.4,High,CARRIER_DELAY
SHP-2376,Hyderabad,Paris,BlueDart,2026-06-07,2026-06-17,2026-06-19,Delayed,Low,60,Customs clearance,Air,Food,1019.49,9376,Extreme Heat,Pending,Medium,61.1,Medium,CUSTOMS_DELAY
SHP-2377,Pune,London,BlueDart,2026-01-04,2026-01-07,2026-01-07,Delayed,Normal,19,Weather disruption,Rail,Chemicals,1826.78,6378,Fog,Under Review,Medium,89.5,Low,MINOR_DELAY
SHP-2378,Pune,London,Maersk,2026-01-20,2026-01-23,2026-01-23,Delayed,Normal,12,Carrier delay,Rail,Chemicals,672.18,14737,Clear,Cleared,Low,85.2,Medium,CARRIER_DELAY
SHP-2379,Kolkata,Sydney,Carrier-X,2026-01-04,2026-01-06,2026-01-06,Delivered,Normal,0,On schedule,Sea,Automotive,3807.65,9665,Clear,Cleared,Low,70.8,None,NONE
SHP-2380,Bengaluru,Singapore,BlueDart,2026-05-11,2026-05-14,2026-05-16,Delayed,Normal,70,Port congestion,Road,Textiles,3358.11,2560,Storm,Under Review,High,76.0,High,PORT_CONGESTION
SHP-2381,Pune,Paris,FedEx,2026-05-19,2026-05-27,2026-05-28,Delayed,High,43,Weather disruption,Air,Electronics,4700.43,7439,Storm,Cleared,Medium,66.4,Medium,WEATHER_DISRUPTION
SHP-2382,Bengaluru,London,UPS,2026-05-12,2026-05-18,2026-05-18,Delivered,Normal,0,On schedule,Rail,Textiles,3607.82,6303,Clear,Cleared,Low,66.5,None,NONE
SHP-2383,Bengaluru,Singapore,UPS,2026-03-17,2026-03-21,2026-03-21,Delayed,Normal,10,Weather disruption,Road,Machinery,24.4,9769,Fog,Cleared,Medium,61.1,High,WEATHER_DISRUPTION
SHP-2384,Kolkata,Sydney,DHL,2026-01-13,2026-01-20,2026-01-20,Delivered,Low,0,On schedule,Air,Machinery,2055.94,1165,Clear,Cleared,Low,74.8,None,NONE
SHP-2385,Chennai,London,Maersk,2026-05-09,2026-05-18,2026-05-18,Delayed,Normal,12,Weather disruption,Rail,Pharmaceuticals,2605.65,13682,Clear,Cleared,Low,77.2,Medium,MINOR_DELAY
SHP-2386,Bengaluru,New York,Carrier-X,2026-01-24,2026-02-01,2026-02-01,Delivered,Normal,0,On schedule,Rail,Pharmaceuticals,4708.57,9184,Clear,Cleared,Low,94.7,None,NONE
